alexstrasza's champion	blizzard	1
alexstrasza's champion	ancient shade	1
alexstrasza's champion	bog creeper	1
alexstrasza's champion	mana wyrm	1
swashburglar	venture co, mercenary	1
alexstrasza's champion	second-rate bruiser	1
alexstrasza's champion	kooky chemist	1
alexstrasza's champion	forgotten torch	1
alexstrasza's champion	fencing coach	1
alexstrasza's champion	water elemental	1
jade idol	shadowfiend	1
backstab	enchanted raven	1
backstab	mark of the wild	1
bloodsail corsair	tauren warrior	1
mortal coil	cairne bloodhoof	1
sir finley mrrgglton	angry chicken	1
mountain giant	elven archer	1
wyrmrest agent	secretkeeper	1
jade blossom	knuckles	1
upgrade!	boulderfist ogre	1
young priestess	gadgetzan ferryman	1
young priestess	iron sensei	1
young priestess	eviscerate	1
young priestess	undercity valiant	1
worgen infiltrator	nerubian egg	1
young priestess	the beast	1
young priestess	anub'ar ambusher	1
worgen infiltrator	magma rager	1
young priestess	fan of knives	1
young priestess	shado-pan rider	1
worgen infiltrator	ancient mage	1
young priestess	headcrack	1
secretkeeper	lance carrier	1
shadow word: pain	potion of polymorph	1
mirror entity	secretkeeper	1
mirror entity	cabalist's tome	1
grimestreet informant	obsidian destroyer	1
mirror entity	arcane explosion	1
barnes	draenei totemcarver	1
barnes	fireguard destroyer	1
tracking	power word: shield	1
vaporize	kabal chemist	1
shaku, the collector	frostbolt	1
vaporize	summoning stone	1
vaporize	freezing potion	1
vaporize	firelands portal	1
shaku, the collector	rhonin	1
vaporize	polymorph	1
shaku, the collector	burgly bully	1
vaporize	ethereal conjurer	1
vaporize	servant of yogg-saron	1
auchenai soulpriest	gurubashi berserker	1
auchenai soulpriest	prophet velen	1
auchenai soulpriest	daring reporter	1
auchenai soulpriest	divine spirit	1
beckoner of evil	lightspawn	1
mana wyrm	power word: glory	1
alleycat	forbidden healing	1
flame imp	coldlight seer	1
undercity huckster	stormcrack	1
undercity huckster	mana tide totem	1
jade idol	fierce monkey	1
jade idol	blackwing corruptor	1
tunnel trogg	demonfire	1
tunnel trogg	crystalweaver	1
mistress of mixtures	steward of darkshire	1
redemption	stampeding kodo	1
doomsayer	steward of darkshire	1
jade idol	mukla's champion	1
kabal talonpriest	aya blackpaw	1
bluegill warrior	deadly shot	1
bluegill warrior	snake trap	1
bluegill warrior	y'shaarj, rage unbound	1
earthen ring farseer	moat lurker	1
earthen ring farseer	bane of doom	1
twilight whelp	redemption	1
museum curator	injured blademaster	1
flame imp	steamwheedle sniper	1
museum curator	dr, boom	1
consecration	blackwing corruptor	1
consecration	grimestreet enforcer	1
voidwalker	warsong commander	1
kindly grandmother	starving buzzard	1
injured kvaldir	inner fire	1
drain life	grimestreet informant	1
drain life	frothing berserker	1
drain life	kill command	1
drain life	brass knuckles	1
drain life	mortal strike	1
demonfire	convert	1
demonfire	shadowform	1
demonfire	pint-size potion	1
demonfire	spawn of shadows	1
demonfire	inner fire	1
living roots	reliquary seeker	1
backstab	ancient of lore	1
backstab	ironforge rifleman	1
living roots	thing from below	1
backstab	voodoo doctor	1
vilefin inquisitor	leeroy jenkins	1
barnes	prince malchezaar	1
barnes	mukla, tyrant of the vale	1
priest of the feast	confuse	1
barnes	icehowl	1
barnes	elise starseeker	1
barnes	gorehowl	1
barnes	wrathion	1
priest of the feast	malygos	1
barnes	lorewalker cho	1
priest of the feast	execute	1
priest of the feast	grommash hellscream	1
on the hunt	yogg-saron, hope's end	1
powershot	cloaked huntress	1
powershot	dart trap	1
powershot	giant sand worm	1
powershot	ice lance	1
powershot	forgotten torch	1
powershot	spellbender	1
powershot	explorer's hat	1
swashburglar	eaglehorn bow	1
undercity huckster	knuckles	1
noble sacrifice	blessing of might	1
argent squire	dr, boom	1
fiery bat	baron rivendare	1
fiery bat	loatheb	1
coghammer	competitive spirit	1
coghammer	blessing of kings	1
coghammer	dr, boom	1
coghammer	equality	1
raven idol	klaxxi amber-weaver	1
wild growth	toxic sewer ooze	1
wild growth	bomb squad	1
flame juggler	gurubashi berserker	1
flame juggler	dragonfire potion	1
wild growth	naga corsair	1
flame juggler	bite	1
fel orc soulfiend	arcanosmith	1
fel orc soulfiend	forbidden shaping	1
fel orc soulfiend	silver hand regent	1
fel orc soulfiend	resurrect	1
fel orc soulfiend	drakonid crusher	1
fel orc soulfiend	entomb	1
fel orc soulfiend	mind control	1
fel orc soulfiend	museum curator	1
fel orc soulfiend	moat lurker	1
fel orc soulfiend	auchenai soulpriest	1
northshire cleric	arcanosmith	1
young priestess	big game hunter	1
young priestess	validated doomsayer	1
young priestess	ironfur grizzly	1
young priestess	leatherclad hogleader	1
young priestess	sylvanas windrunner	1
young priestess	hex	1
young priestess	naga corsair	1
kabal courier	ancient shade	1
auchenai soulpriest	frost elemental	1
auchenai soulpriest	kvaldir raider	1
auchenai soulpriest	recruiter	1
auchenai soulpriest	venture co, mercenary	1
kabal courier	bog creeper	1
auchenai soulpriest	mind control	1
doomsayer	red mana wyrm	1
bilefin tidehunter	validated doomsayer	1
bilefin tidehunter	hand of protection	1
doomsayer	silver hand regent	1
doomsayer	boneguard lieutenant	1
bilefin tidehunter	book wyrm	1
bilefin tidehunter	avenging wrath	1
doomsayer	recruiter	1
bilefin tidehunter	priestess of elune	1
boneguard lieutenant	resurrect	1
arcane missiles	book wyrm	1
boneguard lieutenant	venture co, mercenary	1
boneguard lieutenant	forbidden shaping	1
arcane missiles	nefarian	1
arcane missiles	silence	1
lotus illusionist	jade lightning	1
lotus illusionist	elven archer	1
lotus illusionist	djinni of zephyrs	1
lotus illusionist	doomhammer	1
lotus illusionist	tomb spider	1
lotus illusionist	huge toad	1
lotus illusionist	kodorider	1
lotus illusionist	mukla's champion	1
lotus illusionist	faerie dragon	1
lotus illusionist	darkscale healer	1
deathlord	shadow word: horror	1
deathlord	mirror image	1
deathlord	echo of medivh	1
deathlord	twilight flamecaller	1
unstable portal	mini-mage	1
renounce darkness	keeper of uldaman	1
renounce darkness	dragon consort	1
renounce darkness	holy light	1
renounce darkness	coghammer	1
renounce darkness	guardian of kings	1
renounce darkness	small-time recruits	1
renounce darkness	scarlet purifier	1
renounce darkness	aldor peacekeeper	1
deathlord	flamestrike	1
renounce darkness	wickerflame burnbristle	1
renounce darkness	grimestreet enforcer	1
deathlord	arcane missiles	1
renounce darkness	grimestreet protector	1
renounce darkness	avenge	1
renounce darkness	silvermoon portal	1
deathlord	flame lance	1
mad scientist	competitive spirit	1
mad scientist	wickerflame burnbristle	1
mad scientist	repentance	1
webspinner	youthful brewmaster	1
webspinner	sneed's old shredder	1
webspinner	abomination	1
netherspite historian	spellslinger	1
voidwalker	sap	1
wild pyromancer	lightspawn	1
voidwalker	thoughtsteal	1
voidwalker	mind control	1
voidwalker	temple enforcer	1
voidwalker	circle of healing	1
voidwalker	mass dispel	1
wild pyromancer	mass dispel	1
voidwalker	kabal talonpriest	1
mana tide totem	fireball	1
blackwing technician	earth elemental	1
blackwing technician	ancestral spirit	1
lightning storm	ysera	1
jeweled scarab	earth elemental	1
jeweled scarab	forbidden shaping	1
jeweled scarab	yogg-saron, hope's end	1
jeweled scarab	mind blast	1
truesilver champion	forbidden flame	1
sorcerer's apprentice	harrison jones	1
kabal songstealer	shadowform	1
kabal songstealer	blackwing corruptor	1
kabal songstealer	book wyrm	1
kabal songstealer	raza the chained	1
kabal songstealer	holy nova	1
kabal songstealer	alexstrasza	1
kabal songstealer	reno jackson	1
feral rage	lotus agents	1
doomsayer	stormpike commando	1
feral rage	excavated evil	1
netherspite historian	naturalize	1
jade idol	volcanic lumberer	1
eaglehorn bow	ironfur grizzly	1
emperor thaurissan	medivh, the guardian	1
emperor thaurissan	shadow word: death	1
emperor thaurissan	kvaldir raider	1
totem golem	patient assassin	1
alexstrasza's champion	chillmaw	1
alexstrasza's champion	emperor thaurissan	1
alexstrasza's champion	justicar trueheart	1
alexstrasza's champion	chromaggus	1
alexstrasza's champion	deathwing, dragonlord	1
living roots	doomcaller	1
wickerflame burnbristle	dread infernal	1
dust devil	whirling zap-o-matic	1
claw	force of nature	1
spirit claws	ancestral healing	1
feral spirit	whirling zap-o-matic	1
feral spirit	ancestral healing	1
feral spirit	windfury	1
questing adventurer	call in the finishers	1
backstab	flash heal	1
swashburglar	shieldbearer	1
buccaneer	infested tauren	1
buccaneer	silver hand regent	1
maelstrom portal	rumbling elemental	1
jade swarmer	dirty rat	1
maelstrom portal	bomb squad	1
argent lance	getaway kodo	1
bilefin tidehunter	assassin's blade	1
bilefin tidehunter	cold blood	1
bilefin tidehunter	perdition's blade	1
fan of knives	tomb spider	1
fan of knives	doppelgangster	1
fan of knives	daring reporter	1
fan of knives	crazed alchemist	1
fan of knives	hozen healer	1
mad bomber	dispatch kodo	1
mad bomber	abomination	1
mad bomber	cyclopian horror	1
mad bomber	pint-sized summoner	1
buccaneer	tirion fordring	1
buccaneer	blackwing technician	1
mad bomber	reno jackson	1
hired gun	drain life	1
hired gun	psych-o-tron	1
hired gun	fight promoter	1
hired gun	ironfur grizzly	1
hired gun	forbidden ritual	1
buccaneer	oasis snapjaw	1
river crocolisk	shadow madness	1
river crocolisk	potion of madness	1
gadgetzan jouster	perdition's blade	1
river crocolisk	onyx bishop	1
river crocolisk	dragonfire potion	1
river crocolisk	raza the chained	1
gadgetzan jouster	murloc warleader	1
river crocolisk	aberrant berserker	1
gadgetzan jouster	wisp	1
netherspite historian	doppelgangster	1
netherspite historian	polymorph: boar	1
hired gun	hungry dragon	1
hired gun	booty bay bodyguard	1
hired gun	mortal coil	1
hired gun	demonfire	1
hired gun	demonwrath	1
hired gun	fen creeper	1
hired gun	violet illusionist	1
twisted worgen	demonfire	1
twisted worgen	dark bargain	1
twisted worgen	violet illusionist	1
twisted worgen	archmage	1
twisted worgen	darkshire librarian	1
netherspite historian	shadow sensei	1
mistress of mixtures	maiden of the lake	1
stolen goods	gadgetzan jouster	1
stolen goods	goldshire footman	1
stolen goods	twilight summoner	1
huge toad	wisp	1
stolen goods	kor'kron elite	1
stolen goods	toxic sewer ooze	1
stolen goods	gorehowl	1
stolen goods	battle rage	1
stolen goods	friendly bartender	1
stolen goods	arathi weaponsmith	1
jade swarmer	worgen infiltrator	1
mortal coil	midnight drake	1
mortal coil	fen creeper	1
jade swarmer	argent commander	1
jade swarmer	stampeding kodo	1
mortal coil	street trickster	1
jade swarmer	sunfury protector	1
mortal coil	pit fighter	1
mortal coil	argent commander	1
wolfrider	cloaked huntress	1
wolfrider	hidden cache	1
wolfrider	ironforge portal	1
voidwalker	shifter zerus	1
northshire cleric	doomguard	1
sir finley mrrgglton	beckoner of evil	1
sir finley mrrgglton	klaxxi amber-weaver	1
twilight guardian	shattered sun cleric	1
dark peddler	pit lord	1
voidwalker	fjola lightbane	1
wickerflame burnbristle	twilight guardian	1
vilefin inquisitor	zoobot	1
huge toad	dragon consort	1
huge toad	blackwing corruptor	1
vilefin inquisitor	blackwing corruptor	1
vilefin inquisitor	nightbane templar	1
hired gun	blackwater pirate	1
hired gun	abusive sergeant	1
tracking	elven archer	1
tracking	argent commander	1
tracking	hozen healer	1
tracking	master jouster	1
tracking	cyclopian horror	1
tracking	defias cleaner	1
tracking	bog creeper	1
backstreet leper	kabal chemist	1
backstreet leper	cult apothecary	1
tracking	cairne bloodhoof	1
backstreet leper	dragonfire potion	1
backstreet leper	lord of the arena	1
backstreet leper	power word: shield	1
journey below	aberrant berserker	1
journey below	midnight drake	1
grimestreet informant	piranha launcher	1
grimestreet informant	gadgetzan socialite	1
journey below	shadow sensei	1
mana wraith	stormwind knight	1
mana wraith	forbidden shaping	1
mana wraith	corrupted seer	1
mana wraith	sunfury protector	1
mana wraith	power word: shield	1
mana wraith	knife juggler	1
mana wraith	drakonid crusher	1
mana wyrm	saboteur	1
mana wraith	anubisath sentinel	1
mana wraith	defender of argus	1
mana wraith	kabal courier	1
silent knight	master of disguise	1
silent knight	menagerie warden	1
murloc warleader	knight of the wild	1
southsea deckhand	twilight darkmender	1
southsea deckhand	addled grizzly	1
si:7 agent	entomb	1
wyrmrest agent	force of nature	1
undercity huckster	sword of justice	1
shadow word: pain	kabal trafficker	1
shadow word: pain	felguard	1
shadow word: pain	equality	1
lightning storm	al'akir the windlord	1
forgotten torch	backstab	1
forgotten torch	fan of knives	1
forgotten torch	cold blood	1
raven idol	corrupted seer	1
twilight whelp	blowgill sniper	1
sir finley mrrgglton	silent knight	1
sir finley mrrgglton	competitive spirit	1
fiery war axe	kabal talonpriest	1
fiery war axe	drakonid operative	1
fiery war axe	rallying blade	1
fiery war axe	defender of argus	1
mountain giant	tournament attendee	1
kabal courier	mortal strike	1
shadow word: pain	infested tauren	1
babbling book	gadgetzan jouster	1
shadow word: pain	quick shot	1
faerie dragon	youthful brewmaster	1
faerie dragon	cairne bloodhoof	1
journey below	power word: glory	1
sen'jin shieldmasta	resurrect	1
sen'jin shieldmasta	onyx bishop	1
sen'jin shieldmasta	greater healing potion	1
sen'jin shieldmasta	cairne bloodhoof	1
azure drake	blessing of kings	1
azure drake	grimestreet enforcer	1
azure drake	nat pagle	1
azure drake	hellfire	1
azure drake	lord jaraxxus	1
blackwing technician	jade claws	1
blackwing technician	feral spirit	1
jade blossom	upgrade!	1
jade blossom	mortal strike	1
shadow word: pain	alley armorsmith	1
shadow word: pain	grommash hellscream	1
acidic swamp ooze	mind blast	1
druid of the saber	knight of the wild	1
druid of the saber	stampeding kodo	1
mind vision	sylvanas windrunner	1
cogmaster	fire elemental	1
ship's cannon	undercity valiant	1
zealous initiate	backstab	1
zealous initiate	loot hoarder	1
zealous initiate	unearthed raptor	1
zealous initiate	sylvanas windrunner	1
zealous initiate	piloted shredder	1
kobold geomancer	shadow strike	1
kobold geomancer	cold blood	1
undercity huckster	soul of the forest	1
shaku, the collector	innervate	1
devolve	blood imp	1
devolve	fire elemental	1
devolve	moat lurker	1
raven idol	king's elekk	1
raven idol	core rager	1
raven idol	kindly grandmother	1
kazakus	arcanite reaper	1
buccaneer	alley armorsmith	1
buccaneer	shield block	1
buccaneer	ancient shieldbearer	1
patches the pirate	ancestral healing	1
burgle	dark iron skulker	1
burgle	ravaging ghoul	1
burgle	shiv	1
burgle	public defender	1
burgle	cruel taskmaster	1
burgle	spellbreaker	1
burgle	gadgetzan ferryman	1
burgle	ravenholdt assassin	1
burgle	battle rage	1
burgle	harrison jones	1
bloodsail raider	brawl	1
jeweled scarab	cat trick	1
jeweled scarab	kindly grandmother	1
