zombie chow	emperor thaurissan	13	0.0	null
swashburglar	tuskarr totemic	13	0.0	null
the coin	tentacle of n'zoth	13	0.0	null
mistress of mixtures	mad bomber	13	0.0	null
swashburglar	don han'cho	13	0.0	null
feral rage	kun the forgotten king	13	0.0	null
southsea deckhand	jade shuriken	13	0.0	null
water elemental	twilight flamecaller	13	0.0	null
acidic swamp ooze	shield block	13	0.0	null
acolyte of pain	cairne bloodhoof	13	0.0	null
flame imp	scarlet crusader	13	0.0	null
huge toad	big-time racketeer	13	0.0	null
the coin	clockwork knight	13	0.0	null
bloodmage thalnos	healing wave	13	0.0	null
elise starseeker	brawl	13	0.0	null
jade idol	druid of the saber	13	0.0	null
innervate	mark of nature	13	0.0	null
twilight whelp	velen's chosen	13	0.0	null
netherspite historian	equality	13	0.0	null
ancient watcher	ancient watcher	13	0.0	null
blackwing technician	entomb	13	0.0	null
voidwalker	beckoner of evil	13	0.0	null
arcane intellect	cone of cold	13	0.0	null
living roots	starfall	13	0.0	null
swashburglar	forked lightning	13	0.0	null
dirty rat	thing from below	13	0.0	null
dirty rat	lightning storm	13	0.0	null
ice barrier	inkmaster solia	13	0.0	null
alleycat	glaivezooka	13	0.0	null
wild growth	cenarius	13	0.0	null
maelstrom portal	dirty rat	13	0.0	null
mistress of mixtures	counterspell	13	0.0	null
swipe	druid of the claw	13	0.0	null
mistress of mixtures	jade behemoth	13	0.0	null
twilight whelp	dragonkin sorcerer	13	0.0	null
mind control tech	azure drake	13	0.0	null
swashburglar	blackwing corruptor	13	0.0	null
zombie chow	evil heckler	13	0.0	null
swashburglar	bite	13	0.0	null
disciple of c'thun	azure drake	13	0.0	null
n'zoth's first mate	cleave	13	0.0	null
earth shock	jade claws	13	0.0	null
secretkeeper	southsea deckhand	13	0.0	null
secretkeeper	patches the pirate	13	0.0	null
zombie chow	truesilver champion	13	0.0	null
twilight flamecaller	kabal courier	13	0.0	null
holy smite	shadow word: death	13	0.0	null
wrath	lunar visions	13	0.0	null
priest of the feast	shadow word: death	13	0.0	null
northshire cleric	forgotten torch	13	0.0	null
forgotten torch	second-rate bruiser	13	0.0	null
lightning bolt	doomsayer	13	0.0	null
jade swarmer	shaku, the collector	13	0.0	null
malchezaar's imp	forbidden ritual	13	0.0	null
kazakus	shadow word: death	13	0.0	null
small-time buccaneer	shield block	13	0.0	null
mortal coil	drain life	13	0.0	null
swashburglar	armorsmith	13	0.0	null
swashburglar	arcanite reaper	13	0.0	null
a light in the darkness	truesilver champion	13	0.0	null
babbling book	ethereal arcanist	13	0.0	null
loot hoarder	the curator	13	0.0	null
netherspite historian	pint-size potion	13	0.0	null
xaril, poisoned mind	tomb pillager	13	0.0	null
finja, the flying star	wild pyromancer	13	0.0	null
shadow strike	jade shuriken	13	0.0	null
maelstrom portal	sylvanas windrunner	13	0.0	null
the coin	wisps of the old gods	13	0.0	null
the coin	lost tallstrider	13	0.0	null
mad bomber	big-time racketeer	13	0.0	null
sir finley mrrgglton	deathwing	13	0.0	null
the coin	wicked witchdoctor	13	0.0	null
shadow word: death	power word: shield	13	0.0	null
silent knight	small-time buccaneer	13	0.0	null
grimestreet outfitter	brann bronzebeard	13	0.0	null
swashburglar	white eyes	13	0.0	null
kazakus	kabal talonpriest	13	0.0	null
thoughtsteal	entomb	13	0.0	null
brann bronzebeard	firelands portal	13	0.0	null
moonfire	fandral staghelm	13	0.0	null
armorsmith	elise starseeker	13	0.0	null
murloc tidecaller	small-time recruits	13	0.0	null
voidwalker	reliquary seeker	13	0.0	null
smuggler's run	sword of justice	13	0.0	null
tunnel trogg	wicked witchdoctor	13	0.0	null
bloodmage thalnos	ragnaros the firelord	13	0.0	null
northshire cleric	cairne bloodhoof	13	0.0	null
alleycat	call of the wild	13	0.0	null
jade claws	lotus agents	13	0.0	null
twilight whelp	kor'kron elite	13	0.0	null
voidwalker	haunted creeper	13	0.0	null
murloc raider	sen'jin shieldmasta	13	0.0	null
murloc raider	arcane missiles	13	0.0	null
grimestreet outfitter	zombie chow	13	0.0	null
grimestreet outfitter	shielded minibot	13	0.0	null
twilight whelp	jade claws	13	0.0	null
small-time buccaneer	ivory knight	13	0.0	null
journey below	deadly fork	13	0.0	null
the coin	baron geddon	13	0.0	null
backstab	perdition's blade	13	0.0	null
doomsayer	bash	13	0.0	null
wyrmrest agent	deathwing	13	0.0	null
secretkeeper	king's elekk	13	0.0	null
injured blademaster	wild pyromancer	13	0.0	null
arcane shot	trogg beastrager	13	0.0	null
small-time buccaneer	second-rate bruiser	13	0.0	null
alexstrasza's champion	grommash hellscream	13	0.0	null
fiery war axe	loot hoarder	13	0.0	null
disciple of c'thun	c'thun	13	0.0	null
sorcerer's apprentice	twilight flamecaller	13	0.0	null
snake trap	animal companion	13	0.0	null
smuggler's run	coldlight oracle	13	0.0	null
northshire cleric	jade claws	13	0.0	null
spirit claws	crackle	13	0.0	null
possessed villager	hellfire	13	0.0	null
mad scientist	sorcerer's apprentice	13	0.0	null
argent squire	c'thun's chosen	13	0.0	null
argent squire	doppelgangster	13	0.0	null
small-time buccaneer	cleave	13	0.0	null
slam	disciple of c'thun	13	0.0	null
unstable portal	flamestrike	13	0.0	null
eaglehorn bow	unleash the hounds	13	0.0	null
quick shot	kill command	13	0.0	null
fireball	reno jackson	13	0.0	null
acidic swamp ooze	cult sorcerer	13	0.0	null
backstab	sprint	13	0.0	null
arcane missiles	mirror entity	13	0.0	null
argent squire	mechwarper	13	0.0	null
clockwork gnome	flame imp	13	0.0	null
grimestreet informant	tracking	13	0.0	null
brann bronzebeard	ragnaros the firelord	13	0.0	null
wyrmrest agent	maelstrom portal	13	0.0	null
pit snake	swashburglar	13	0.0	null
wyrmrest agent	swipe	13	0.0	null
webspinner	shaky zipgunner	13	0.0	null
totem golem	loot hoarder	13	0.0	null
twilight whelp	justicar trueheart	13	0.0	null
mistress of mixtures	big game hunter	13	0.0	null
sir finley mrrgglton	eaglehorn bow	13	0.0	null
mistress of mixtures	garrison commander	13	0.0	null
mistress of mixtures	blowgill sniper	13	0.0	null
mistress of mixtures	chillwind yeti	13	0.0	null
mistress of mixtures	kooky chemist	13	0.0	null
the coin	spellbender	13	0.0	null
mistress of mixtures	blackwing technician	13	0.0	null
a light in the darkness	consecration	13	0.0	null
fierce monkey	drakonid crusher	13	0.0	null
fiery bat	sludge belcher	13	0.0	null
arcane missiles	emperor thaurissan	13	0.0	null
argent squire	lightning storm	13	0.0	null
whirlwind	bash	13	0.0	null
faerie dragon	dragonfire potion	13	0.0	null
bloodsail corsair	si:7 agent	13	0.0	null
argent squire	piloted shredder	13	0.0	null
doomsayer	spirit claws	13	0.0	null
dirty rat	ragnaros the firelord	13	0.0	null
wild pyromancer	shadow word: death	13	0.0	null
arcane shot	tracking	13	0.0	null
arcane shot	smuggler's crate	13	0.0	null
the coin	desert camel	13	0.0	null
huge toad	argent horserider	13	0.0	null
huge toad	unleash the hounds	13	0.0	null
loot hoarder	lotus agents	13	0.0	null
far sight	stormcrack	13	0.0	null
burgly bully	arcane blast	13	0.0	null
raven idol	force of nature	13	0.0	null
shadow word: pain	divine spirit	13	0.0	null
wild growth	y'shaarj, rage unbound	13	0.0	null
dark peddler	zombie chow	13	0.0	null
slam	stolen goods	13	0.0	null
sir finley mrrgglton	mounted raptor	13	0.0	null
forgotten torch	inkmaster solia	13	0.0	null
beckoner of evil	arcane missiles	13	0.0	null
smuggler's crate	powershot	13	0.0	null
kabal courier	raven idol	13	0.0	null
kabal courier	southsea deckhand	13	0.0	null
mistress of mixtures	forbidden healing	13	0.0	null
hellfire	deathlord	13	0.0	null
northshire cleric	daring reporter	13	0.0	null
jade swarmer	xaril, poisoned mind	13	0.0	null
tunnel trogg	eviscerate	13	0.0	null
beckoner of evil	netherspite historian	13	0.0	null
beckoner of evil	drakonid operative	13	0.0	null
arcane missiles	frost nova	13	0.0	null
beneath the grounds	gadgetzan auctioneer	13	0.0	null
mana wyrm	pit fighter	13	0.0	null
devolve	stormcrack	13	0.0	null
tracking	call of the wild	13	0.0	null
forbidden flame	alexstrasza	13	0.0	null
ship's cannon	bluegill warrior	13	0.0	null
alleycat	finja, the flying star	13	0.0	null
jade claws	jeweled scarab	13	0.0	null
swashburglar	moonfire	13	0.0	null
brawl	alley armorsmith	13	0.0	null
smuggler's run	pompous thespian	13	0.0	null
mana wyrm	red mana wyrm	13	0.0	null
mistress of mixtures	elven archer	13	0.0	null
innervate	defender of argus	13	0.0	null
doomsayer	thing from below	13	0.0	null
wrath	arcane giant	13	0.0	null
babbling book	twilight drake	13	0.0	null
jade spirit	ancestral knowledge	13	0.0	null
sir finley mrrgglton	infested wolf	13	0.0	null
wild growth	shattered sun cleric	13	0.0	null
mistress of mixtures	lava shock	13	0.0	null
flametongue totem	devolve	13	0.0	null
mistress of mixtures	shattered sun cleric	13	0.0	null
jade idol	spirit claws	13	0.0	null
shielded minibot	truesilver champion	13	0.0	null
the coin	fight promoter	13	0.0	null
sir finley mrrgglton	barnes	13	0.0	null
swipe	naturalize	13	0.0	null
southsea deckhand	drakonid crusher	13	0.0	null
mirror image	ice lance	13	0.0	null
possessed villager	crazed alchemist	13	0.0	null
murloc tidecaller	bloodlust	13	0.0	null
bloodsail corsair	bluegill warrior	13	0.0	null
grimestreet informant	wild pyromancer	13	0.0	null
the coin	eternal sentinel	13	0.0	null
wrath	yogg-saron, hope's end	13	0.0	null
maelstrom portal	bluegill warrior	13	0.0	null
doomsayer	bog creeper	13	0.0	null
bluegill warrior	fierce monkey	13	0.0	null
novice engineer	shattered sun cleric	13	0.0	null
backstab	disciple of c'thun	13	0.0	null
bloodsail corsair	smuggler's run	13	0.0	null
northshire cleric	piloted shredder	13	0.0	null
unstable portal	forgotten torch	13	0.0	null
jungle panther	edwin vancleef	13	0.0	null
argent squire	the curator	13	0.0	null
far sight	crackle	13	0.0	null
raven idol	onyxia	13	0.0	null
southsea deckhand	blackwing corruptor	13	0.0	null
innervate	onyxia	13	0.0	null
barnes	ancestral spirit	13	0.0	null
argent horserider	grimestreet enforcer	12	3.0	null
kindly grandmother	patches the pirate	12	3.0	null
northshire cleric	wrathion	12	3.0	null
southsea deckhand	grimy gadgeteer	12	3.0	null
small-time buccaneer	unleash the hounds	12	3.0	null
acolyte of pain	inner rage	12	3.0	null
bloodsail cultist	kor'kron elite	12	3.0	null
living roots	knife juggler	12	3.0	null
museum curator	chillmaw	12	2.0	null
beckoner of evil	klaxxi amber-weaver	12	2.0	null
babbling book	kabal crystal runner	12	2.0	null
buccaneer	naga corsair	12	1.4	null
acidic swamp ooze	youthful brewmaster	12	1.2	null
kabal courier	youthful brewmaster	12	1.2	null
si:7 agent	shadowstep	12	1.2	null
n'zoth's first mate	malkorok	12	1.0	null
loot hoarder	djinni of zephyrs	12	1.0	null
bloodsail cultist	arcanite reaper	12	1.0	null
huge toad	enchanted raven	12	0.4	null
tuskarr totemic	flametongue totem	12	0.4	null
webspinner	king's elekk	12	0.4	null
alleycat	carrion grub	12	0.4	null
stormcrack	totem golem	12	0.4	null
scavenging hyena	animal companion	12	0.4	null
king's elekk	rat pack	12	0.4	null
kindly grandmother	dire wolf alpha	12	0.4	null
smuggler's crate	stranglethorn tiger	12	0.4	null
haunted creeper	animal companion	12	0.4	null
snake trap	eaglehorn bow	12	0.4	null
bluegill warrior	the curator	12	0.4	null
bloodsail cultist	southsea captain	12	0.4	null
flame imp	kabal trafficker	12	0.4	null
murloc tidecaller	finja, the flying star	12	0.4	null
flame imp	unlicensed apothecary	12	0.4	null
kabal lackey	kabal lackey	12	0.2	null
silent knight	shadowstep	12	0.2	null
northshire cleric	fiery war axe	12	0.0	null
on the hunt	unleash the hounds	12	0.0	null
raven idol	the curator	12	0.0	null
grimestreet outfitter	defender of argus	12	0.0	null
sunfury protector	emperor thaurissan	12	0.0	null
sunfury protector	abyssal enforcer	12	0.0	null
spirit claws	wicked witchdoctor	12	0.0	null
southsea deckhand	reckless rocketeer	12	0.0	null
mana wyrm	flame juggler	12	0.0	null
fiery war axe	twilight elder	12	0.0	null
fiery war axe	c'thun	12	0.0	null
bloodmage thalnos	twilight flamecaller	12	0.0	null
ice barrier	emperor thaurissan	12	0.0	null
acidic swamp ooze	white eyes	12	0.0	null
acidic swamp ooze	tomb pillager	12	0.0	null
haunted creeper	mysterious challenger	12	0.0	null
doomsayer	elemental destruction	12	0.0	null
the coin	lightbomb	12	0.0	null
dirty rat	leeroy jenkins	12	0.0	null
fan of knives	malygos	12	0.0	null
spirit claws	doppelgangster	12	0.0	null
northshire cleric	leeroy jenkins	12	0.0	null
kazakus	blastcrystal potion	12	0.0	null
kazakus	siphon soul	12	0.0	null
arcane intellect	evolved kobold	12	0.0	null
swashburglar	eternal sentinel	12	0.0	null
swashburglar	alley armorsmith	12	0.0	null
mistress of mixtures	dragon egg	12	0.0	null
mistress of mixtures	thoughtsteal	12	0.0	null
mistress of mixtures	arcane explosion	12	0.0	null
jeweled scarab	acolyte of pain	12	0.0	null
jeweled scarab	bloodmage thalnos	12	0.0	null
twilight drake	holy nova	12	0.0	null
twilight drake	holy smite	12	0.0	null
nourish	azure drake	12	0.0	null
acolyte of pain	medivh, the guardian	12	0.0	null
swashburglar	enchanted raven	12	0.0	null
refreshment vendor	blastcrystal potion	12	0.0	null
small-time buccaneer	consecration	12	0.0	null
wyrmrest agent	onyxia	12	0.0	null
zombie chow	sorcerer's apprentice	12	0.0	null
shadow word: pain	dirty rat	12	0.0	null
undercity huckster	n'zoth, the corruptor	12	0.0	null
grimestreet informant	bash	12	0.0	null
grimestreet informant	shield slam	12	0.0	null
loot hoarder	alleycat	12	0.0	null
netherspite historian	onyxia	12	0.0	null
bluegill warrior	hammer of wrath	12	0.0	null
twilight whelp	feral spirit	12	0.0	null
potion of madness	raza the chained	12	0.0	null
swashburglar	lightning bolt	12	0.0	null
small-time buccaneer	arcane blast	12	0.0	null
swashburglar	healing wave	12	0.0	null
mortal coil	renounce darkness	12	0.0	null
coldlight oracle	swipe	12	0.0	null
mana wyrm	faerie dragon	12	0.0	null
loot hoarder	netherspite historian	12	0.0	null
loot hoarder	raza the chained	12	0.0	null
trogg beastrager	eaglehorn bow	12	0.0	null
maelstrom portal	evolve	12	0.0	null
mountain giant	mountain giant	12	0.0	null
thoughtsteal	kazakus	12	0.0	null
journey below	deadly poison	12	0.0	null
mistress of mixtures	deadly poison	12	0.0	null
mistress of mixtures	edwin vancleef	12	0.0	null
sir finley mrrgglton	thing from below	12	0.0	null
fierce monkey	acolyte of pain	12	0.0	null
loot hoarder	jinyu waterspeaker	12	0.0	null
museum curator	loot hoarder	12	0.0	null
zombie chow	frostbolt	12	0.0	null
worgen infiltrator	acidic swamp ooze	12	0.0	null
loot hoarder	refreshment vendor	12	0.0	null
blackwing corruptor	azure drake	12	0.0	null
n'zoth's first mate	flame juggler	12	0.0	null
small-time buccaneer	shadow sensei	12	0.0	null
volcanic potion	cabalist's tome	12	0.0	null
acidic swamp ooze	shield slam	12	0.0	null
barnes	southsea deckhand	12	0.0	null
journey below	southsea squidface	12	0.0	null
corruption	emperor thaurissan	12	0.0	null
wrath	mark of y'shaarj	12	0.0	null
swashburglar	jade lightning	12	0.0	null
the coin	nightblade	12	0.0	null
argent squire	meanstreet marshal	12	0.0	null
bash	sylvanas windrunner	12	0.0	null
kor'kron elite	slam	12	0.0	null
kor'kron elite	blood to ichor	12	0.0	null
refreshment vendor	soulfire	12	0.0	null
small-time recruits	sir finley mrrgglton	12	0.0	null
swashburglar	doomhammer	12	0.0	null
smuggler's run	cyclopian horror	12	0.0	null
raven idol	c'thun's chosen	12	0.0	null
mad scientist	patches the pirate	12	0.0	null
swashburglar	sparring partner	12	0.0	null
glaivezooka	mad scientist	12	0.0	null
swashburglar	druid of the saber	12	0.0	null
dark peddler	sen'jin shieldmasta	12	0.0	null
living roots	finja, the flying star	12	0.0	null
swipe	gadgetzan auctioneer	12	0.0	null
mistress of mixtures	raven idol	12	0.0	null
arcane intellect	dragon's breath	12	0.0	null
mind control tech	blizzard	12	0.0	null
refreshment vendor	firelands portal	12	0.0	null
netherspite historian	mortal coil	12	0.0	null
zombie chow	shadow word: pain	12	0.0	null
redemption	loot hoarder	12	0.0	null
swashburglar	commanding shout	12	0.0	null
disciple of c'thun	swipe	12	0.0	null
lightwarden	power word: shield	12	0.0	null
jade idol	defender of argus	12	0.0	null
the coin	rumbling elemental	12	0.0	null
swashburglar	sludge belcher	12	0.0	null
northshire cleric	fireball	12	0.0	null
mad scientist	kill command	12	0.0	null
earth shock	totem golem	12	0.0	null
holy smite	drakonid operative	12	0.0	null
northshire cleric	mana tide totem	12	0.0	null
museum curator	priest of the feast	12	0.0	null
twilight whelp	hungry dragon	12	0.0	null
earthen ring farseer	azure drake	12	0.0	null
raven idol	disciple of c'thun	12	0.0	null
sir finley mrrgglton	jeeves	12	0.0	null
small-time buccaneer	frostbolt	12	0.0	null
grimestreet outfitter	grimestreet protector	12	0.0	null
barnes	shadow strike	12	0.0	null
barnes	sinister strike	12	0.0	null
kindly grandmother	azure drake	12	0.0	null
the coin	floating watcher	12	0.0	null
argent squire	kill command	12	0.0	null
maelstrom portal	hallazeal the ascended	12	0.0	null
jade blossom	naturalize	12	0.0	null
unearthed raptor	tomb pillager	12	0.0	null
mistress of mixtures	violet illusionist	12	0.0	null
mistress of mixtures	naga corsair	12	0.0	null
mind vision	priest of the feast	12	0.0	null
